arm,tool,target,label_rule,query_acc,term_id,true_start,true_end,best_qstart,best_qend,best_target_acc,best_tstart,best_tend,best_t_feat_start,best_t_feat_end,best_rank_score,best_iou,best_inside,best_cover,n_overlapping_calls,n_overlapping_targets,any_inside_half,landed,n_landed_targets,land_qstart,land_qend,land_target_acc,land_tstart,land_tend,land_t_feat_start,land_t_feat_end,land_rank_score,land_iou,land_inside,land_cover,rank_by,chosen_arm,own_arm,n_choose_regions,tool_label,query_half,term_half,term_name,length,mean_plddt_region,disorder_fraction_region,has_model,protein_length,gene,kd_landed,placement_p,case_rank,n_drawn,random_query_p,passes,km_iou,km_arm,category,confident,n_hits
reseek,reseek,yeast,same_term,P08621,GO:0005515,229,306,224,310,P31109,3,93,0,93,0.4005,0.8953488372093024,0.8953488372093024,1.0,13,12,true,true,2,224,310,P31109,3,93,0,93,0.4005,0.8953488372093024,0.8953488372093024,1.0,score,,,,Reseek,report,report,protein binding,77,57.88142857142857,1.0,true,437,SNRNP70,false,0.07386363636363637,199,117,0.01694915254237288,false,0.9506172839506173,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,4241
reseek,reseek,yeast,same_term,Q13625,GO:0005515,709,904,424,907,P45976,13,323,79,195,0.0624,0.40372670807453415,0.40372670807453415,1.0,21,12,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,195,41.278564102564104,1.0,true,1128,TP53BP2,false,,,,,false,0.3641025641025641,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2233
reseek,reseek,yeast,same_term,P21815,GO:0005515,0,317,0,317,Q06628,1,738,659,686,0.1607,1.0,1.0,1.0,15,10,true,true,10,0,317,Q06628,1,738,459,521,0.1607,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,317,49.88529968454259,0.9968454258675079,true,317,IBSP,false,1.0,863,58,0.03389830508474576,false,0.334384858044164,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,same_term,P38398,GO:0005515,1342,1440,1153,1471,Q07528,3,535,0,160,0.002,0.3081761006289308,0.3081761006289308,1.0,17,10,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,98,48.249387755102035,1.0,true,1863,BRCA1,false,,,,,false,0.32653061224489793,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2723
reseek,reseek,yeast,same_term,P54252,GO:0005515,193,361,193,360,P33328,25,115,0,91,0.3716,0.9940476190476191,1.0,0.9940476190476191,9,8,true,true,6,193,360,P33328,25,115,0,91,0.3716,0.9940476190476191,1.0,0.9940476190476191,score,,,,Reseek,report,report,protein binding,168,60.15678571428572,0.6369047619047619,true,361,ATXN3,false,0.1794871794871795,493,78,0.0759493670886076,false,0.5238095238095238,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5150
reseek,reseek,yeast,same_term,P17096,GO:0005515,0,107,3,107,Q06696,79,335,176,205,0.2603,0.9719626168224299,1.0,0.9719626168224299,8,6,true,true,6,3,107,Q06696,79,335,176,205,0.2603,0.9719626168224299,1.0,0.9719626168224299,score,,,,Reseek,report,report,protein binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,682,24,0.2,false,0.4485981308411215,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,same_term,Q9NR61,GO:0005515,552,685,568,682,P47047,3,116,3,17,0.3945,0.8571428571428571,1.0,0.8571428571428571,11,8,true,true,3,568,682,P47047,3,116,3,17,0.3945,0.8571428571428571,1.0,0.8571428571428571,score,,,,Reseek,report,report,protein binding,133,37.275263157894734,0.8195488721804511,true,685,DLL4,false,0.07342657342657342,189,96,0.14432989690721648,false,0.3383458646616541,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,4026
reseek,reseek,yeast,same_term,Q15109,GO:0060090,363,404,346,392,P09938,4,63,0,41,0.2263,0.5,0.6304347826086957,0.7073170731707317,2,2,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,molecular adaptor activity,41,61.53365853658537,1.0,true,404,AGER,false,,,,,false,0.975609756097561,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,3869
reseek,reseek,yeast,same_term,Q13625,GO:0005515,692,918,424,907,P45976,13,323,79,195,0.0624,0.4352226720647773,0.4451345755693582,0.9513274336283186,21,12,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,226,41.467566371681414,1.0,true,1128,TP53BP2,false,,,,,false,0.3141592920353982,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2438
reseek,reseek,yeast,same_term,P06454,GO:0005515,0,111,0,106,P40344,0,156,83,162,0.353,0.954954954954955,1.0,0.954954954954955,4,4,true,true,4,0,106,P40344,0,156,83,162,0.353,0.954954954954955,1.0,0.954954954954955,score,,,,Reseek,report,report,protein binding,111,58.376396396396395,1.0,true,111,PTMA,false,1.0,435,24,0.16,false,0.6846846846846847,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,same_term,P45985,GO:0005515,11,86,0,78,P01097,0,45,27,50,0.44,0.7790697674418605,0.8589743589743589,0.8933333333333333,10,7,true,true,1,0,78,P01097,0,45,27,50,0.44,0.7790697674418605,0.8589743589743589,0.8933333333333333,score,,,,Reseek,report,report,protein binding,75,35.12146666666667,0.6933333333333334,true,399,MAP2K4,false,0.07453416149068323,825,98,0.32323232323232326,false,0.3125,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,4523
reseek,reseek,yeast,any_term,P08621,GO:0005515,183,437,138,437,P47110,14,350,336,345,0.4593,0.8494983277591973,0.8494983277591973,1.0,34,20,true,true,5,138,437,P47110,14,350,336,345,0.4593,0.8494983277591973,0.8494983277591973,1.0,score,,,,Reseek,report,report,protein binding,254,57.51622047244095,1.0,true,437,SNRNP70,false,0.1079136690647482,83,117,0.01694915254237288,false,0.7559055118110236,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5311
reseek,reseek,yeast,any_term,O15234,GO:0005654,136,283,7,322,P47047,0,388,3,17,0.1198,0.4666666666666667,0.4666666666666667,1.0,57,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,nucleoplasm,147,70.22795918367348,1.0,true,703,CASC3,false,,,,,false,0.30612244897959184,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,4724
reseek,reseek,yeast,any_term,O15234,GO:0005515,136,283,7,322,P47047,0,388,3,17,0.1198,0.4666666666666667,0.4666666666666667,1.0,57,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,147,70.22795918367348,1.0,true,703,CASC3,false,,,,,false,0.30612244897959184,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,4724
reseek,reseek,yeast,any_term,Q8IYB3,GO:0051179,350,688,372,702,Q04660,3,570,534,570,0.0149,0.8977272727272727,0.9575757575757575,0.9349112426035503,53,21,true,true,3,372,702,Q04660,3,570,534,570,0.0149,0.8977272727272727,0.9575757575757575,0.9349112426035503,score,,,,Reseek,report,report,localization,338,45.27742603550296,1.0,true,904,SRRM1,false,0.24521739130434783,699,81,0.6829268292682927,false,0.3136094674556213,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2604
reseek,reseek,yeast,any_term,P08621,GO:0005515,229,306,224,310,P31109,3,93,0,93,0.4005,0.8953488372093024,0.8953488372093024,1.0,34,20,true,true,2,224,310,P31109,3,93,0,93,0.4005,0.8953488372093024,0.8953488372093024,1.0,score,,,,Reseek,report,report,protein binding,77,57.88142857142857,1.0,true,437,SNRNP70,false,0.07386363636363637,199,117,0.01694915254237288,false,0.9506172839506173,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,4241
reseek,reseek,yeast,any_term,P11387,GO:0008301,0,174,0,223,Q06810,0,357,324,339,0.3536,0.7802690582959642,0.7802690582959642,1.0,44,27,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,"DNA binding, bending",174,36.0332183908046,1.0,true,765,TOP1,false,,,,,false,0.7068965517241379,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2978
reseek,reseek,yeast,any_term,P06748,GO:0019843,119,243,132,243,P47047,3,102,5,11,0.3888,0.8951612903225806,1.0,0.8951612903225806,35,20,true,true,2,132,243,P47047,3,102,0,20,0.3888,0.8951612903225806,1.0,0.8951612903225806,score,,,,Reseek,report,report,rRNA binding,124,49.47032258064516,1.0,true,294,NPM1,false,0.31521739130434784,290,52,0.09433962264150944,false,0.717741935483871,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5056
reseek,reseek,yeast,any_term,Q13625,GO:0005515,709,904,424,907,P45976,13,323,79,195,0.0624,0.40372670807453415,0.40372670807453415,1.0,58,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,195,41.278564102564104,1.0,true,1128,TP53BP2,false,,,,,false,0.3641025641025641,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2233
reseek,reseek,yeast,any_term,P21815,GO:0005515,0,317,0,317,Q06628,1,738,570,700,0.1607,1.0,1.0,1.0,47,18,true,true,18,0,317,Q06628,1,738,570,700,0.1607,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,317,49.88529968454259,0.9968454258675079,true,317,IBSP,false,1.0,863,58,0.03389830508474576,false,0.334384858044164,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,P13861,IDPO:0000033,43,90,7,75,P53853,189,261,225,264,0.3834,0.3855421686746988,0.47058823529411764,0.6808510638297872,16,10,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,flexible linker,47,41.47468085106383,0.9787234042553191,true,404,PRKAR2A,false,,,,,false,0.5957446808510638,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,4709
reseek,reseek,yeast,any_term,O15234,GO:0003727,136,283,7,322,P47047,0,388,0,20,0.1198,0.4666666666666667,0.4666666666666667,1.0,57,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,single-stranded RNA binding,147,70.22795918367348,1.0,true,703,CASC3,false,,,,,false,0.30612244897959184,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,4724
reseek,reseek,yeast,any_term,P38398,GO:0005515,1342,1440,1153,1471,Q07528,3,535,0,160,0.002,0.3081761006289308,0.3081761006289308,1.0,54,21,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,98,48.249387755102035,1.0,true,1863,BRCA1,false,,,,,false,0.32653061224489793,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2723
reseek,reseek,yeast,any_term,Q9UBT3,IDPO:0000033,93,140,94,132,P00127,27,66,0,72,0.311,0.8085106382978723,1.0,0.8085106382978723,13,9,true,true,1,94,132,P00127,27,66,0,72,0.311,0.8085106382978723,1.0,0.8085106382978723,score,,,,Reseek,report,report,flexible linker,47,49.87978723404255,0.8723404255319149,true,224,DKK4,false,0.12834224598930483,724,52,0.24528301886792453,false,0.8103448275862069,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,4545
reseek,reseek,yeast,any_term,Q7RTP6,GO:0005515,1734,1918,1266,1975,P47047,2,1059,0,20,0.0413,0.25952045133991536,0.25952045133991536,1.0,52,20,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,184,58.91625,0.6304347826086957,true,2002,MICAL3,false,,,,,false,0.358695652173913,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2409
reseek,reseek,yeast,any_term,Q92945,GO:0044183,129,218,3,387,P36106,157,594,133,232,0.1639,0.23177083333333334,0.23177083333333334,1.0,42,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein folding chaperone,89,80.71460674157304,0.6853932584269663,true,711,KHSRP,false,,,,,false,0.5730337078651685,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT >= 70,4203
reseek,reseek,yeast,any_term,P54252,GO:0005515,193,361,193,360,P33328,25,115,0,91,0.3716,0.9940476190476191,1.0,0.9940476190476191,21,11,true,true,7,193,360,P33328,25,115,0,91,0.3716,0.9940476190476191,1.0,0.9940476190476191,score,,,,Reseek,report,report,protein binding,168,60.15678571428572,0.6369047619047619,true,361,ATXN3,false,0.1794871794871795,493,78,0.0759493670886076,false,0.5238095238095238,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5150
reseek,reseek,yeast,any_term,P17096,GO:0005515,0,107,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,16,9,true,true,9,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,623,24,0.28,false,0.4485981308411215,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,P04637,GO:0005515,366,386,146,392,P53853,82,263,225,264,0.2691,0.08130081300813008,0.08130081300813008,1.0,20,13,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,20,42.475,1.0,true,393,TP53,false,,,,,false,0.8695652173913043,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2414
reseek,reseek,yeast,any_term,P17096,GO:0060090,0,107,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,16,9,true,true,9,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,score,,,,Reseek,report,choose,molecular adaptor activity,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,623,24,0.28,false,0.4485981308411215,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,Q13188,IDPO:0000033,313,427,322,490,P03069,6,281,100,134,0.4526,0.5932203389830508,0.625,0.9210526315789473,28,18,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,flexible linker,114,37.32631578947368,1.0,true,491,STK3,false,,,,,false,0.5087719298245614,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,4463
reseek,reseek,yeast,any_term,P38936,GO:0005515,138,160,91,164,P53927,4,80,0,80,0.4322,0.3013698630136986,0.3013698630136986,1.0,14,8,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,22,66.16863636363637,1.0,true,164,CDKN1A,false,,,,,false,0.6153846153846154,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2970
reseek,reseek,yeast,any_term,P04637,GO:0005515,365,386,146,392,P53853,82,263,225,264,0.2691,0.08536585365853659,0.08536585365853659,1.0,20,13,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,21,42.240952380952386,1.0,true,393,TP53,false,,,,,false,0.8333333333333334,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2466
reseek,reseek,yeast,any_term,P42226,GO:0005515,782,814,662,813,Q07528,3,176,0,160,0.4871,0.20394736842105263,0.2052980132450331,0.96875,31,18,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,32,40.1121875,1.0,true,847,STAT6,false,,,,,false,0.8,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2459
reseek,reseek,yeast,any_term,Q9NR61,GO:0005515,552,685,568,682,P47047,3,116,5,11,0.3945,0.8571428571428571,1.0,0.8571428571428571,25,16,true,true,4,568,682,P47047,3,116,5,11,0.3945,0.8571428571428571,1.0,0.8571428571428571,score,,,,Reseek,report,report,protein binding,133,37.275263157894734,0.8195488721804511,true,685,DLL4,false,0.07342657342657342,189,96,0.14432989690721648,false,0.3383458646616541,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,4026
reseek,reseek,yeast,any_term,P17096,GO:0003723,0,107,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,16,9,true,true,9,0,107,P53927,0,79,0,80,0.2652,1.0,1.0,1.0,score,,,,Reseek,report,choose,RNA binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,623,24,0.28,false,0.4485981308411215,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,Q7RTP6,GO:0051179,1734,1918,1266,1975,P47047,2,1059,0,20,0.0413,0.25952045133991536,0.25952045133991536,1.0,52,20,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,localization,184,58.91625,0.6304347826086957,true,2002,MICAL3,false,,,,,false,0.358695652173913,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2409
reseek,reseek,yeast,any_term,O60927,GO:0019902,0,126,0,126,P03069,0,232,100,134,0.3893,1.0,1.0,1.0,15,10,true,true,10,0,126,P03069,0,232,100,134,0.3893,1.0,1.0,1.0,score,,,,Reseek,report,choose,phosphatase binding,126,65.91150793650795,1.0,true,126,PPP1R11,false,1.0,468,26,0.18518518518518517,false,0.3888888888888889,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,P11387,GO:0003677,0,174,0,223,Q06810,0,357,324,339,0.3536,0.7802690582959642,0.7802690582959642,1.0,44,27,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,DNA binding,174,36.0332183908046,1.0,true,765,TOP1,false,,,,,false,0.7068965517241379,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2978
reseek,reseek,yeast,any_term,P11387,GO:0140693,0,214,0,223,Q06810,0,357,324,339,0.3536,0.9596412556053812,0.9596412556053812,1.0,44,27,true,true,1,0,223,Q06810,0,357,324,339,0.3536,0.9596412556053812,0.9596412556053812,1.0,score,,,,Reseek,report,choose,molecular condensate scaffold activity,214,39.66168224299066,0.9392523364485982,true,765,TOP1,false,0.06629834254143646,609,100,0.12871287128712872,false,0.5747663551401869,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,3619
reseek,reseek,yeast,any_term,P06748,IDPO:0000059,119,188,124,258,P45976,3,240,79,195,0.4406,0.460431654676259,0.47761194029850745,0.927536231884058,35,20,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,self-inhibition,69,51.66550724637681,1.0,true,294,NPM1,false,,,,,false,0.9714285714285714,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,3833
reseek,reseek,yeast,any_term,P04637,GO:0005515,366,388,146,392,P53853,82,263,225,264,0.2691,0.08943089430894309,0.08943089430894309,1.0,20,13,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,22,42.89954545454545,1.0,true,393,TP53,false,,,,,false,0.9565217391304348,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2414
reseek,reseek,yeast,any_term,O15234,GO:1902280,136,283,7,322,P47047,0,388,0,20,0.1198,0.4666666666666667,0.4666666666666667,1.0,57,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,regulation of RNA helicase activity,147,70.22795918367348,1.0,true,703,CASC3,false,,,,,false,0.30612244897959184,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,4724
reseek,reseek,yeast,any_term,P22626,GO:0140693,189,341,204,350,Q02199,24,230,0,260,0.2723,0.8509316770186336,0.9383561643835616,0.9013157894736842,29,16,true,true,5,204,350,Q02199,24,230,0,260,0.2723,0.8509316770186336,0.9383561643835616,0.9013157894736842,score,,,,Reseek,report,choose,molecular condensate scaffold activity,152,42.5653947368421,0.9736842105263158,true,353,HNRNPA2B1,false,0.23076923076923078,575,73,0.13513513513513514,false,0.4276315789473684,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5045
reseek,reseek,yeast,any_term,P78504,IDPO:0000031,1093,1218,1098,1215,Q02199,10,159,0,260,0.1807,0.936,1.0,0.936,28,18,true,true,5,1098,1215,Q02199,10,159,0,260,0.1807,0.936,1.0,0.936,score,,,,Reseek,report,choose,flexible C-terminal tail,125,35.560480000000005,1.0,true,1218,JAG1,false,0.029038112522686024,831,40,0.6585365853658537,false,0.552,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,3930
reseek,reseek,yeast,any_term,Q13625,GO:0042803,692,918,424,907,P45976,13,323,79,195,0.0624,0.4352226720647773,0.4451345755693582,0.9513274336283186,58,23,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,protein homodimerization activity,226,41.467566371681414,1.0,true,1128,TP53BP2,false,,,,,false,0.3141592920353982,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,2438
reseek,reseek,yeast,any_term,O60829,GO:0003676,0,102,0,101,P36118,0,200,0,322,0.2424,0.9901960784313726,1.0,0.9901960784313726,18,9,true,true,9,0,101,P36118,0,200,0,322,0.2424,0.9901960784313726,1.0,0.9901960784313726,score,,,,Reseek,report,report,nucleic acid binding,102,62.933137254901965,1.0,true,102,PAGE4,false,1.0,421,20,0.19047619047619047,false,0.3137254901960784,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,O60927,GO:0004864,0,126,0,126,P03069,0,232,100,134,0.3893,1.0,1.0,1.0,15,10,true,true,10,0,126,P03069,0,232,100,134,0.3893,1.0,1.0,1.0,score,,,,Reseek,report,report,protein phosphatase inhibitor activity,126,65.91150793650795,1.0,true,126,PPP1R11,false,1.0,468,26,0.18518518518518517,false,0.3888888888888889,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,6039
reseek,reseek,yeast,any_term,Q7RTP6,GO:0060090,1734,1918,1266,1975,P47047,2,1059,5,11,0.0413,0.25952045133991536,0.25952045133991536,1.0,52,20,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,molecular adaptor activity,184,58.91625,0.6304347826086957,true,2002,MICAL3,false,,,,,false,0.358695652173913,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,2409
reseek,reseek,yeast,any_term,Q13316,GO:0005509,217,513,108,494,P06701,215,464,215,549,0.0639,0.6839506172839506,0.7176165803108808,0.9358108108108109,53,19,true,true,1,214,364,P47047,0,117,3,17,0.0354,0.4916387959866221,0.98,0.4966216216216216,score,,,,Reseek,report,choose,calcium ion binding,296,46.08885135135135,1.0,true,513,DMP1,false,0.48626373626373626,608,105,0.5377358490566038,false,0.6993243243243243,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,3213
reseek,reseek,yeast,any_term,Q15109,GO:0060090,363,404,346,392,P09938,4,63,0,41,0.2263,0.5,0.6304347826086957,0.7073170731707317,19,10,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,molecular adaptor activity,41,61.53365853658537,1.0,true,404,AGER,false,,,,,false,0.975609756097561,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,3869
reseek,reseek,yeast,any_term,Q9NQI0,GO:0140693,0,236,0,247,Q06810,0,357,324,339,0.2151,0.9554655870445344,0.9554655870445344,1.0,58,25,true,true,6,0,247,Q06810,0,357,324,339,0.2151,0.9554655870445344,0.9554655870445344,1.0,score,,,,Reseek,report,choose,molecular condensate scaffold activity,236,35.59546610169492,1.0,true,724,DDX4,false,0.08158995815899582,980,102,0.33980582524271846,false,0.5933609958506224,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,3469
reseek,reseek,yeast,any_term,O60927,GO:0019902,13,126,0,126,P03069,0,232,100,134,0.3893,0.8968253968253969,0.8968253968253969,1.0,15,10,true,true,10,0,126,P03069,0,232,100,134,0.3893,0.8968253968253969,0.8968253968253969,1.0,score,,,,Reseek,report,choose,phosphatase binding,113,66.55,1.0,true,126,PPP1R11,false,1.0,468,26,0.18518518518518517,false,0.3728813559322034,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,5954
